n,x0_index,method,h,iterations,grad_norm,converged,time_sec,conv_rate_est,conv_type,history
1000,3,TN (Exact),,13,6.006151779273882e-08,True,0.03239166596904397,1.5572489384083579,Superlinear,"[1429.3500449240948, 425.5305149533286, 137.29697022019127, 43.99559127214581, 15.7585889677932, 5.507341558959273, 2.7424671473947515, 1.2365876856241194, 0.21982999221065863, 0.0656176468354853, 0.014493584449848438, 0.000975120956874237, 1.6223096572144267e-05, 6.006151779273882e-08]"
1000,3,MN (FD),0.0001,12,2.291972109864593e-06,True,0.7500093751586974,1.6691980423469988,Superlinear,"[1429.3500449240948, 1426.1150957375116, 1425.8582121374388, 2190.492827354773, 639.0726997771442, 198.60961581736476, 54.50161053898993, 14.73148001711876, 3.724616553745971, 0.7605764310492924, 0.09395264558831296, 0.002712123534418495, 2.291972109864593e-06]"
1000,3,TN (FD),0.0001,13,6.006150479162834e-08,True,1.083662916906178,1.557248992229902,Superlinear,"[1429.3500449240948, 425.53051525420335, 137.2969702865448, 43.99559119886377, 15.758588683324216, 5.507341561723076, 2.742467167530264, 1.236587692141503, 0.21982999014413157, 0.06561764684058297, 0.014493585342708401, 0.0009751210154279002, 1.6223099188914335e-05, 6.006150479162834e-08]"
1000,3,MN (FD),1e-08,12,2.261283109792339e-06,True,0.5524065420031548,1.6695321841728081,Superlinear,"[1429.3500449240948, 1426.1150994357379, 1425.8891788793267, 2187.596232115786, 638.2089927215536, 198.36878152055468, 54.426613411355774, 14.707967540830426, 3.717459943179558, 0.7586996600563432, 0.09362105684514652, 0.0026940523596206633, 2.261283109792339e-06]"
1000,3,TN (FD),1e-08,13,6.006150829334829e-08,True,1.0699849999509752,1.557248974125481,Superlinear,"[1429.3500449240948, 425.5305120378254, 137.2969697897775, 43.99559084163595, 15.75858889780185, 5.507341516891404, 2.7424671395093068, 1.2365876741289454, 0.21982998673895296, 0.06561764491175268, 0.0144935847305855, 0.0009751209931792107, 1.6223097458967468e-05, 6.006150829334829e-08]"
1000,3,MN (FD),1e-12,15,7.082099330066296e-08,True,0.7739161672070622,1.7415258775722258,Superlinear,"[1429.3500449240948, 1426.3568643399537, 1418.7371730651569, 973.7192224368465, 958.7809705637285, 799.5254837114741, 541.4431122742966, 537.4486802895353, 156.749725065344, 46.2982968181598, 12.215316004187642, 2.987847702157916, 0.550370479981684, 0.04493526229200601, 0.0004576740476447269, 7.082099330066296e-08]"
1000,3,TN (FD),1e-12,13,6.011047039343934e-08,True,1.133079791907221,1.557119582464715,Superlinear,"[1429.3500449240948, 425.56997229858644, 137.3030950769756, 44.00033329006448, 15.758857095800815, 5.507991228930256, 2.7427580042246347, 1.236785867840334, 0.21987230725274137, 0.06563095234552349, 0.014494741271010771, 0.0009752713011472983, 1.621981157072332e-05, 6.011047039343934e-08]"
1000,4,MN (Exact),,17,6.876034351080885e-08,True,0.25432525016367435,2.1036321181517246,Quadratic,"[1399.6593080256666, 1390.245108371628, 924.1203648078325, 895.3761440326476, 932.6250092768469, 255.50206543506292, 201.60577584272508, 117.25715605560248, 32.629180350419915, 10.197553954913829, 2.96823005913775, 0.949634904689732, 1.472266178930653, 0.9914715758372482, 0.34139139492500303, 0.012054180199828003, 0.00020148686093086259, 6.876034351080885e-08]"
1000,4,TN (Exact),,12,2.0816434583411537e-07,True,0.011451332829892635,1.5661655171622915,Superlinear,"[1399.6593080256666, 421.9519897847867, 142.26200975084961, 46.7665404019221, 14.636223999644704, 5.107471855089348, 1.3848122130383622, 0.5287447983297324, 0.14543919775768724, 0.03301859348269879, 0.0019951351225078826, 5.0819056976525036e-05, 2.0816434583411537e-07]"
1000,4,MN (FD),0.0001,17,6.882373441771366e-08,True,0.9084618329070508,2.1033544010847156,Quadratic,"[1399.6593080256666, 1390.2451083423696, 924.1203648719181, 895.3761521521847, 932.6814930777231, 255.57531745068448, 201.6138033598445, 117.25890985284695, 32.62967633456924, 10.197657556571263, 2.968280802310357, 0.9496568201539877, 1.471344164754143, 0.9918082030218467, 0.34140076204576814, 0.012052699541192478, 0.00020158320792166263, 6.882373441771366e-08]"
1000,4,TN (FD),0.0001,12,2.0816433121807037e-07,True,0.988330707885325,1.5661655344549474,Superlinear,"[1399.6593080256666, 421.95199006923406, 142.26200977803663, 46.76654029846487, 14.636223764664958, 5.107471889002262, 1.3848122082548264, 0.52874479159206, 0.14543919260555074, 0.03301859314516939, 0.0019951351306765164, 5.0819057567493594e-05, 2.0816433121807037e-07]"
1000,4,MN (FD),1e-08,17,6.824800065097348e-08,True,0.9001555419526994,2.10625442384268,Quadratic,"[1399.6593080256666, 1390.245801843468, 924.120379981309, 895.3760563718316, 932.07864756381, 254.77108704016888, 201.52552668480817, 117.23807741975745, 32.623748936591774, 10.196447660654982, 2.9677201455227697, 0.949505449559423, 1.4811916705900794, 0.9882346897606571, 0.34132228266063475, 0.012070765416072254, 0.000200599540208276, 6.824800065097348e-08]"
1000,4,TN (FD),1e-08,12,2.081643363458328e-07,True,0.9899772079661489,1.5661655199775668,Superlinear,"[1399.6593080256666, 421.95198729890285, 142.2620095785194, 46.766539863705596, 14.63622391219987, 5.107471830973819, 1.3848121880234534, 0.5287447822383687, 0.14543919486405396, 0.033018593004415765, 0.0019951351274038343, 5.081905584461299e-05, 2.081643363458328e-07]"
1000,4,MN (FD),1e-12,11,1.3732509898721963,False,0.5844775000587106,0.7704150975150256,Linear,"[1399.6593080256666, 1388.8731521183847, 931.9665323345885, 914.5824290876974, 866.7587154758428, 227.56867382225045, 222.5210827944695, 74.27835808344342, 18.95284721063342, 7.11445182800595, 2.1108553436165436, 1.3732509898721963]"
1000,4,TN (FD),1e-12,12,2.0844971676815707e-07,True,0.99507095804438,1.5660203574672458,Superlinear,"[1399.6593080256666, 421.9881772559542, 142.26461663032134, 46.772318021079506, 14.637135104541558, 5.108005268133994, 1.3851167657272707, 0.5288654059957266, 0.14545244312784747, 0.03302049400677224, 0.001995194643298184, 5.0815345496320125e-05, 2.0844971676815707e-07]"
1000,5,MN (Exact),,14,4.515457522329321e-09,True,0.07237987499684095,1.7983069858317784,Superlinear,"[1495.405687942301, 1482.058338651156, 1413.861613388427, 1170.2324276714535, 1170.0803244673525, 1422.625262163367, 1145.3109763957339, 328.46162389524267, 92.50004421155363, 24.556462246838727, 5.637383216092626, 0.8854921393887957, 0.04825576053000851, 0.00018700978176481635, 4.515457522329321e-09]"
1000,5,TN (Exact),,13,7.660895634857271e-08,True,0.013846707995980978,1.5477762473835928,Superlinear,"[1495.405687942301, 438.4116778969419, 145.25877222625044, 44.52735802575356, 12.851536976942352, 9.035834906557582, 2.8111773299910894, 1.215283668544613, 0.4476449961692486, 0.06388664619489061, 0.013490299066989184, 0.0009195708389430744, 2.2737087861587895e-05, 7.660895634857271e-08]"
1000,5,MN (FD),0.0001,14,4.516840587769272e-09,True,0.43720991676673293,1.798288750620028,Superlinear,"[1495.405687942301, 1482.0583386350456, 1413.8616132339803, 1170.2324281543588, 1170.0803257431096, 1422.625297882053, 1145.3109801413918, 328.4616250015866, 92.50004448654245, 24.556462315867954, 5.637383289875292, 0.8854921877855848, 0.04825577127486903, 0.00018701018329812265, 4.516840587769272e-09]"
1000,5,TN (FD),0.0001,13,7.660894680497527e-08,True,1.0441740406677127,1.5477762881714947,Superlinear,"[1495.405687942301, 438.4116781981502, 145.25877229386583, 44.52735797436957, 12.851536826336863, 9.035834770606385, 2.811177283002885, 1.2152836446581268, 0.44764498890018756, 0.06388664434051013, 0.013490299798676516, 0.0009195708135270951, 2.2737086728962786e-05, 7.660894680497527e-08]"
1000,5,MN (FD),1e-08,14,4.527716361838372e-09,True,0.4382807076908648,1.7982815756105222,Superlinear,"[1495.405687942301, 1482.058498353028, 1413.859528124729, 1170.23558631145, 1170.0981104557034, 1422.9205135249156, 1145.5442090628885, 328.530360839215, 92.51938422152854, 24.56162411222207, 5.638937318743576, 0.885852002862843, 0.04829128654308744, 0.00018728219119222325, 4.527716361838372e-09]"
1000,5,TN (FD),1e-08,13,7.66089566277627e-08,True,1.035508249886334,1.547776263751472,Superlinear,"[1495.405687942301, 438.41167534285665, 145.25877168261306, 44.52735752426705, 12.851536931931781, 9.035834932947902, 2.8111773781621694, 1.2152836745876632, 0.4476449976766938, 0.06388664586240368, 0.013490299670163752, 0.0009195708344789756, 2.2737086991679362e-05, 7.66089566277627e-08]"
1000,5,MN (FD),1e-12,14,3.374622203801178e-06,True,0.5804802919737995,1.6471571792051185,Superlinear,"[1495.405687942301, 1483.2852765437658, 1373.8539710703055, 1779.0747215444412, 1725.7947087839812, 1545.3505574956625, 457.6611405852055, 141.28652222849433, 45.16000498249902, 11.638715653232254, 2.927495527808359, 0.6091048941741134, 0.08217499914065886, 0.002724090725355289, 3.374622203801178e-06]"
