n,x0_index,method,h,iterations,grad_norm,converged,time_sec,conv_rate_est,conv_type,history
1000,2,MN (Exact),,18,2.999041214821555e-08,True,0.14221766591072083,2.145414631919207,Quadratic,"[13794.011758050872, 13720.887817891673, 9821.279644201108, 5442.452171241476, 2700.824863450091, 2680.1557427873595, 2690.697472682155, 2641.1065266546866, 461.08970090802626, 195.9814176590004, 180.15378801899317, 134.4864815802625, 133.92760184338877, 90.41147037930317, 37.738505655624984, 9.81772501148446, 1.3450601874536885, 0.0027838697471575494, 2.999041214821555e-08]"
1000,2,TN (Exact),,21,6.2200562527472585e-06,True,0.043958500027656555,1.4066538870935557,Superlinear,"[13794.011758050872, 13067.53704054361, 4519.587666005135, 1480.380014044377, 572.3110027088092, 281.78098594213833, 138.43013415774683, 66.07417846665254, 31.43020399417846, 13.029204109075774, 34.74206035251199, 15.517711001110468, 6.899466936502465, 2.8910315354416674, 1.216914065080143, 0.6039433486874354, 0.27218278040449145, 0.13379798201402485, 0.031413912242207, 0.004960527728342068, 0.00034111034059552985, 6.2200562527472585e-06]"
1000,2,MN (FD),0.0001,18,3.651191768636377e-08,True,0.1725742081180215,5.461029913134669,Quadratic,"[13794.011758050872, 13720.887817438172, 9821.27753030429, 5444.723382085236, 2780.0967220829507, 2744.223913702133, 2658.0206117823545, 439.0290937882442, 184.90345039041003, 176.77904105772586, 178.04312670551985, 162.70133145037178, 69.70943466444797, 5.7676508138815, 3.0045181394180447, 2.384820615009442, 0.12223508766519381, 7.41348279468599e-05, 3.651191768636377e-08]"
1000,2,TN (FD),0.0001,21,6.21950737765292e-06,True,0.04218658385798335,1.4066450410548184,Superlinear,"[13794.011758050872, 13067.53705775073, 4519.587810165115, 1480.3800322659717, 572.3109951411246, 281.78097899468514, 138.43013468564058, 66.07417872203374, 31.43020403295482, 13.029204076961765, 34.7420625475273, 15.518080743138349, 6.8994374164497705, 2.890937030015521, 1.2169370074917263, 0.6039582877473161, 0.2721749902290739, 0.1337982863613109, 0.0314117612306322, 0.004960403493246924, 0.000341108680436304, 6.21950737765292e-06]"
1000,2,MN (FD),1e-08,17,3.872187151249887e-07,True,0.12036950001493096,2.2713065929340828,Quadratic,"[13794.011758050872, 13720.887762942295, 9821.165034176454, 5421.768028205903, 2710.936761141026, 2684.941601647449, 2644.9784965317476, 436.13424889317406, 175.08565424574024, 173.67730742189696, 97.19127125311621, 52.98800280790794, 50.46777771092341, 35.14989703588501, 14.912486147326941, 1.3498445177797709, 0.0025888063668564826, 3.872187151249887e-07]"
1000,2,TN (FD),1e-08,21,6.223703383762961e-06,True,0.048669000156223774,1.406708593589906,Superlinear,"[13794.011758050872, 13067.536990865243, 4519.587302671549, 1480.3799803096454, 572.3110295697284, 281.7810034718132, 138.43013486563004, 66.07417768496956, 31.43020390033931, 13.029204036692509, 34.74205381993549, 15.515357221468873, 6.899658955910641, 2.891636033572297, 1.2167685725926494, 0.6038489335894516, 0.2722321070099515, 0.13379615251161367, 0.031427692169481075, 0.00496164509675724, 0.0003411187374622594, 6.223703383762961e-06]"
1000,2,MN (FD),1e-12,21,270.58663871444946,False,0.12933683302253485,-5.095809791339402,Linear,"[13794.011758050872, 13720.95922186729, 9829.917527619773, 5481.472846903266, 5471.184399984036, 5471.0701791506135, 5450.282462988908, 5439.326985604274, 1301.3231804187571, 1281.742368340497, 1258.4724468108268, 1262.4619976871168, 1389.6115777648308, 1079.2295052824427, 1086.5637854628574, 598.7083255760125, 641.521367507809, 668.006237824402, 881.9832918930731, 916.9954300077177, 485.30561863938254, 270.58663871444946]"
1000,2,TN (FD),1e-12,22,3.643428766651666e-08,True,0.05404516728594899,1.518110216533285,Superlinear,"[13794.011758050872, 13067.55702193305, 4519.541234856726, 1480.4561906439317, 572.1929144709394, 281.7398552898272, 138.4042285480082, 66.08129635311464, 31.428504713081622, 13.030920677933372, 34.7539792540504, 14.282760978252693, 6.873687515926719, 3.2739229679996944, 1.371138949775156, 0.5643525771279153, 0.24454607106326579, 0.11932355780427745, 0.039095758615126194, 0.007595343898069016, 0.0005398847447804383, 1.1063708365312917e-05, 3.643428766651666e-08]"
1000,3,MN (Exact),,20,5.260486690299879e-08,True,0.1808741670101881,2.923247853040903,Quadratic,"[14062.637649688597, 14064.834640413612, 11176.595713320507, 7048.53878114146, 7013.53407134935, 2065.7171423766545, 1028.3243552169433, 1124.2371570678972, 660.0563270743154, 649.396371207066, 401.6783480555418, 382.485287588919, 153.08197576992362, 125.72522094965542, 108.8925057975714, 8.65635172171363, 1.8795429334953546, 1.1609629936652863, 0.13761645803438644, 0.00017434232839208438, 5.260486690299879e-08]"
1000,3,TN (Exact),,21,4.714766834168261e-08,True,0.05117687536403537,1.4774129949206998,Superlinear,"[14062.637649688597, 12978.860063616572, 6199.978620372796, 1765.5652738461417, 539.883452774114, 232.88730043414117, 106.8100030522354, 49.59256356158135, 24.661335868748914, 34.08072619153802, 15.880747258072239, 7.926918197033609, 2.9402256483596863, 1.4139705038191426, 0.6444633015513221, 0.30254640699100543, 0.13420112204621815, 0.04614374349754891, 0.008041591415136658, 0.0005966089640524366, 1.3188894476019918e-05, 4.714766834168261e-08]"
1000,3,MN (FD),0.0001,18,5.691700379075355e-08,True,0.18719283398240805,2.4398047979696025,Quadratic,"[14062.637649688597, 14064.83464042006, 11176.595951239666, 7060.09588428194, 7025.109980415293, 2079.5501285842765, 1030.5783399752206, 1039.006293262603, 621.0427133400224, 612.8516401762848, 611.3841306278626, 594.8106335841377, 387.4945047760689, 116.93231225072113, 115.2725314189489, 34.14771323754749, 7.634469178590196, 0.05574621077271392, 5.691700379075355e-08]"
1000,3,TN (FD),0.0001,21,4.71223892612061e-08,True,0.08876562491059303,1.4775944082760912,Superlinear,"[14062.637649688597, 12978.8600795831, 6199.978802000007, 1765.5653203834947, 539.8834495104429, 232.88729972577474, 106.81000597028432, 49.59256316026207, 24.661334360163057, 34.08032582320429, 15.880748133820576, 7.9270713370925625, 2.94023128084175, 1.413761763307971, 0.644521369874483, 0.30265700767751896, 0.13419743927837785, 0.0461486462532097, 0.008043164850781256, 0.0005967140542211132, 1.320516720938077e-05, 4.71223892612061e-08]"
1000,3,MN (FD),1e-08,19,1.5726156895897236e-06,True,0.18818683270365,3.1287954651510765,Quadratic,"[14062.637649688597, 14064.834640781492, 11176.614991004457, 7028.921255631759, 6992.079853647627, 2063.259558494485, 1018.7581083182481, 1021.5749175053041, 656.0129373766755, 651.122696705843, 643.1575642346921, 386.01382942776263, 169.5211360660804, 103.15740487271914, 89.64963782097433, 33.325051970396274, 2.890525772248332, 1.2407863398203638, 0.00137745785103582, 1.5726156895897236e-06]"
1000,3,TN (FD),1e-08,21,4.72304502724688e-08,True,0.08463529078289866,1.4766665874350746,Superlinear,"[14062.637649688597, 12978.86004337794, 6199.978420162695, 1765.56522015169, 539.8834558801879, 232.88730215176642, 106.80999617443669, 49.59256543698512, 24.661340431999694, 34.085133538359415, 15.880750991013675, 7.925307167428411, 2.9401635277704385, 1.4143842696001712, 0.6443560989785541, 0.30224762428033913, 0.13422394957586095, 0.04613735618215495, 0.00803641277419856, 0.000596967964054176, 1.3122401127671854e-05, 4.72304502724688e-08]"
1000,3,MN (FD),1e-12,15,910.301450439254,False,0.12720279209315777,1.80351914464748,Quadratic,"[14062.637649688597, 14064.829959688905, 11178.744483705786, 7058.6520603141435, 7051.7993086820925, 2072.046363804821, 1396.0521683325107, 931.4516192832433, 927.3395432591349, 900.0019113787552, 725.2913236149221, 842.2425945680691, 1182.7643083719236, 1152.9704361244721, 1031.5341265843654, 910.301450439254]"
1000,3,TN (FD),1e-12,20,5.806272531527754e-06,True,0.06728666694834828,1.5133521051420196,Superlinear,"[14062.637649688597, 12978.772579767807, 6199.154892693276, 1765.5516946198868, 539.9214956774213, 232.90523220504735, 106.81987309280865, 49.58331562651981, 24.63599349711296, 34.10567975903986, 15.881649608520041, 7.490993993061262, 2.7838983613907358, 1.1526362309771527, 0.5749828371584091, 0.24662833436526613, 0.10201121680639538, 0.03086146439567436, 0.005242606170229792, 0.00036513401577808276, 5.806272531527754e-06]"
1000,4,MN (Exact),,20,5.156350152899577e-08,True,0.17707983311265707,3.2829379491859876,Quadratic,"[14168.658642519502, 13863.082672266159, 13861.982323074744, 6890.847158254584, 3755.3670937417646, 3744.924499219924, 3734.3339110557786, 3720.237907183082, 1500.3048009981314, 1486.6570086137006, 214.6851875184261, 186.9893306194241, 65.04914638195251, 23.00711885003824, 19.379265992229424, 2.486758248855995, 2.2556972757064884, 1.6006476805573657, 0.5033310012565572, 0.008907014005588708, 5.156350152899577e-08]"
1000,4,TN (Exact),,20,3.3070957226287944e-07,True,0.06086108414456248,1.487138765093409,Superlinear,"[14168.658642519502, 12806.314276536612, 3365.2206347158017, 2016.7068595410076, 961.9826662849578, 436.4779055020843, 211.29930547304446, 90.81950836689506, 46.554430802202795, 19.606881290848303, 8.825685402147949, 4.230692926917062, 1.7982051909050267, 0.8294062441444711, 0.3706320558277253, 0.18117531633557138, 0.05955256530279156, 0.012825848059297104, 0.0013848090631753223, 5.138631031517071e-05, 3.3070957226287944e-07]"
1000,4,MN (FD),0.0001,22,2.7146647495331697e-08,True,0.20058774994686246,2.156141776342954,Quadratic,"[14168.658642519502, 13863.082670710959, 13861.982036354948, 6890.845794349243, 3753.850885529322, 3743.5913167535887, 3734.9830089769566, 3722.532099998866, 3704.792215339479, 3698.5209851952304, 1511.3011689057694, 1481.4561999466637, 193.30570474043014, 170.7520511457664, 57.03965665123659, 55.764168520061425, 25.122842613652093, 8.641612515796297, 8.516071753017327, 1.8566234754899245, 0.369262241333291, 0.003440803783053766, 2.7146647495331697e-08]"
1000,4,TN (FD),0.0001,20,3.307090600612282e-07,True,0.07074987469241023,1.4871389642178503,Superlinear,"[14168.658642519502, 12806.314295653627, 3365.2207178519234, 2016.7068409816793, 961.9827015041021, 436.4779196075317, 211.29931174169943, 90.81950911627645, 46.554432869075086, 19.606877832141524, 8.825685207159744, 4.230693282009977, 1.7982054133581213, 0.8294062876352831, 0.37063207401052917, 0.18117537281700888, 0.05955258185673602, 0.01282585448065855, 0.0013848096558444014, 5.138629819407208e-05, 3.307090600612282e-07]"
1000,4,MN (FD),1e-08,22,3.454199671031228e-08,True,0.2128944592550397,2.2642999581096,Quadratic,"[14168.658642519502, 13863.0822380279, 13862.025154442294, 6890.828186379674, 3790.483881078671, 3778.6989553989097, 3764.6699227419485, 3747.5885430369426, 3765.2191241541195, 1530.681450038412, 1525.16052536204, 432.77982984365747, 340.6856171273931, 201.65982169524787, 64.7601642176016, 33.198369900307334, 41.88572575095351, 36.349242571764826, 27.628052625269415, 10.18647940150951, 0.3132176525159002, 9.713659796193146e-05, 3.454199671031228e-08]"
1000,4,TN (FD),1e-08,20,3.3070997322983004e-07,True,0.08003695821389556,1.4871384011106343,Superlinear,"[14168.658642519502, 12806.314250750936, 3365.2205531059562, 2016.7068804374346, 961.9826254125676, 436.47788941040466, 211.29929866588571, 90.81950697110138, 46.554428511414606, 19.606882705821103, 8.825686016488582, 4.230692708298184, 1.7982051373815398, 0.8294062656937701, 0.37063209858275376, 0.18117525068780477, 0.05955254175711285, 0.012825834593287155, 0.001384808109081508, 5.138629074775972e-05, 3.3070997322983004e-07]"
1000,4,MN (FD),1e-12,13,575.1140504979771,False,0.11381924990564585,-0.49213602569784004,Linear,"[14168.658642519502, 13864.458724863669, 13830.590003912752, 6907.135529102656, 3806.4538505373152, 2009.4447183835973, 1986.570036097143, 1901.1453242356336, 1875.0267491290392, 1429.893343767591, 1099.1726837037618, 1394.1882897326261, 924.48815711416, 575.1140504979771]"
1000,4,TN (FD),1e-12,20,3.3103430446126515e-07,True,0.08059416618198156,1.4862167889854774,Superlinear,"[14168.658642519502, 12806.66705151442, 3366.216531721467, 2016.5154773928232, 962.4996185368267, 436.6805709115814, 211.3892379865948, 90.84350497998592, 46.58061691645414, 19.601057717708596, 8.815364054693331, 4.232130934826287, 1.7994434848964582, 0.8288640932211584, 0.3696537719533085, 0.18200207210976632, 0.0599666746407584, 0.013118638584898094, 0.0013849666911392804, 4.859222082090497e-05, 3.3103430446126515e-07]"
1000,5,MN (Exact),,22,2.040293250909659e-06,True,0.15628629131242633,28.01633710621076,Quadratic,"[14063.381625837534, 14063.033554879461, 13983.051026562793, 13956.592814831916, 7834.706715939173, 4946.0077810079165, 2929.4960876092728, 2898.537920930085, 2810.3302903321223, 1051.8635304387603, 1007.6067885051053, 992.4961082682519, 632.7592658846423, 96.87582378361805, 89.54459406260807, 14.16807311005772, 11.007404516979909, 2.5023961987532672, 2.231278517572191, 2.206346031576347, 0.9256514490807093, 0.03656889864576735, 2.040293250909659e-06]"
1000,5,TN (Exact),,21,1.381713001210347e-07,True,0.08519095880910754,1.515949275623364,Superlinear,"[14063.381625837534, 12137.369133702516, 10881.688335547695, 10708.047568105485, 7425.480232142008, 1801.7421140536271, 367.0038037745682, 170.54372216351362, 69.15013724004926, 35.399875497851546, 16.156384163208738, 18.771582695032382, 7.4121550835309575, 2.7931641133805827, 0.965947662269349, 0.3351923566886809, 0.1473789351150624, 0.05558361329749683, 0.01182857450108671, 0.0011924188069198543, 2.9870329051831366e-05, 1.381713001210347e-07]"
1000,5,MN (FD),0.0001,21,1.0089317908976222e-07,True,0.19078104197978973,1.7009374134996353,Superlinear,"[14063.381625837534, 14063.033554880503, 13983.051070415771, 13956.384694611836, 7834.559079831443, 4934.424540294173, 2947.656245750557, 2916.902706623721, 2829.4559532122958, 864.0704809211572, 870.024158312824, 811.7543855225018, 783.3443417390098, 742.9958346817533, 273.5254490069099, 266.24044587605846, 262.42547517337204, 30.521972746186563, 4.22915881871362, 0.30932295879370486, 0.000620381994475697, 1.0089317908976222e-07]"
1000,5,TN (FD),0.0001,21,2.37212197685905e-07,True,0.05740291578695178,1.4931432485358103,Superlinear,"[14063.381625837534, 12137.369156809502, 10881.688207892461, 10708.049892551731, 7425.486824591573, 1801.7469484014111, 367.00392246816494, 170.54353284909376, 69.15010244108508, 35.39983390020636, 16.15637300313152, 18.77199579404295, 7.4125559235687115, 2.793483234280159, 0.9661350982171267, 0.3352936923726417, 0.1474080992970845, 0.05559720211472441, 0.011868126471882573, 0.0011929151802172275, 4.047572670200671e-05, 2.37212197685905e-07]"
1000,5,MN (FD),1e-08,23,7.429904980912758e-08,True,0.22020770888775587,19.67780497082688,Quadratic,"[14063.381625837534, 14063.033554807318, 13983.04454256006, 13973.584551201671, 7868.294800286392, 4878.392859403287, 4881.837500722596, 4890.475931616315, 2922.6288912998366, 2891.447041967569, 2838.319182665359, 2817.198857468995, 766.1848127522126, 612.9047314032332, 148.8039675220041, 115.66590716748986, 14.880964862564014, 14.675189446608208, 7.609237190481006, 2.8515723795404484, 2.757415136788138, 0.4522578076252341, 0.00028870689294960056, 7.429904980912758e-08]"
1000,5,TN (FD),1e-08,21,2.255211462417031e-07,True,0.07177791697904468,1.495839790630388,Superlinear,"[14063.381625837534, 12137.369113797075, 10881.688418175185, 10708.045763739976, 7425.475425076876, 1801.7385076343476, 367.00369727582427, 170.54386868804613, 69.15016504197374, 35.39990821978106, 16.156394141544723, 18.771300969772817, 7.411881754152448, 2.7929471941830726, 0.9658205643359388, 0.3351235123538843, 0.14735911478109798, 0.05557426426232187, 0.011825882328552967, 0.0011924711504981505, 3.9982156412546304e-05, 2.255211462417031e-07]"
1000,5,MN (FD),1e-12,17,258.150085699607,False,0.14545445796102285,-0.09414252551217399,Linear,"[14063.381625837534, 14063.03293351154, 13988.812981369943, 7900.797458496155, 5060.385349214014, 2942.8984883560756, 2931.966905919959, 2879.4654941136964, 2877.2913604947275, 1132.1113018498645, 1127.8949912134924, 1200.6390896059079, 858.4033224381355, 564.575495466361, 352.422169989042, 256.420479728313, 266.86859311044554, 258.150085699607]"
1000,5,TN (FD),1e-12,22,1.5618123676233404e-07,True,0.061821207869797945,1.4969397288179052,Superlinear,"[14063.381625837534, 12137.495167211244, 10881.23029191669, 10728.585338001767, 7489.315458901274, 1852.5164091272948, 368.7067321324172, 168.75778478025586, 68.72845578092574, 35.031926694718294, 16.044039723657413, 20.436933638918735, 9.199626319789772, 3.653264951818031, 1.5147893581283995, 0.654272930925684, 0.3209867561902986, 0.14136729213897095, 0.049569396809318836, 0.01029851173604175, 0.0010352581859232836, 3.0292233719847428e-05, 1.5618123676233404e-07]"
10000,0,MN (Exact),,0,485889.98354022665,False,0.0007308749482035637,,N/A (Too fast/Unstable),[485889.98354022665]
10000,0,TN (Exact),,25,9.30129807515129e-06,True,0.4744374589063227,0.6838706452217084,Linear,"[485889.98354022665, 350066.8832844981, 157171.20634850336, 34425.08243572816, 13655.250426056647, 6059.138269113672, 2843.0122249971187, 1380.4770919133546, 683.9753516294081, 309.7931669647261, 116.0069125946481, 48.83068810710813, 24.11608309160724, 11.98332525759369, 5.5940934694999305, 2.6946091617806944, 1.3387612932901307, 0.6279212835581955, 0.24858464118444343, 0.11859640925006411, 0.037513706785672674, 0.007118013455380481, 0.0005977944959117491, 1.4173395778819299e-05, 1.0630053889968864e-05, 9.30129807515129e-06]"
10000,0,MN (FD),0.0001,0,485889.98354022665,False,0.00028291717171669006,,N/A (Too fast/Unstable),[485889.98354022665]
10000,0,TN (FD),0.0001,24,5.149837804706601e-08,True,0.47889820812270045,1.5095734853913376,Superlinear,"[485889.98354022665, 350066.8842559868, 157171.2087469121, 34425.08268732981, 13655.2503811537, 6059.138218509617, 2843.012225190677, 1380.4771078069646, 683.9753444426046, 309.7931663572544, 116.00691085911208, 48.83068703743409, 24.116083167900094, 11.983325400101121, 5.617234546720073, 2.694746458684349, 1.3381513179619184, 0.627551852039321, 0.2483867567917372, 0.11864410875616462, 0.03790246337165987, 0.007373739806141125, 0.0006290765580709059, 1.4354364207431099e-05, 5.149837804706601e-08]"
10000,0,MN (FD),1e-08,0,485889.98354022665,False,0.0004159160889685154,,N/A (Too fast/Unstable),[485889.98354022665]
10000,0,TN (FD),1e-08,24,5.954516861611065e-08,True,0.4720599167048931,1.4758240087408865,Superlinear,"[485889.98354022665, 350066.8899235673, 157171.2160048198, 34425.082853377564, 13655.250207267874, 6059.138080372816, 2843.012228675988, 1380.4771269651865, 683.975340970615, 309.7931671634045, 116.0069079874402, 48.830686857030656, 24.116082697209162, 11.983325777037413, 5.620365189188859, 2.69476599517084, 1.3380696902954121, 0.6275005729512433, 0.26353941801332775, 0.12580380227973556, 0.04195442832571236, 0.007441720713496118, 0.0006232866581425828, 1.5406950480592928e-05, 5.954516861611065e-08]"
10000,0,MN (FD),1e-12,0,485889.98354022665,False,0.00036729220300912857,,N/A (Too fast/Unstable),[485889.98354022665]
10000,0,TN (FD),1e-12,25,3.3326262290076664e-08,True,0.5958997923880816,7.212042858652498,Quadratic,"[485889.98354022665, 350047.205510704, 157138.9824876268, 34425.30585085805, 13656.833668346673, 6059.264570144413, 2842.9436438726666, 1380.190540433236, 684.0487400189209, 309.83404307413394, 116.01889336773046, 48.84608959362865, 24.121019955257584, 11.981589921848796, 5.594117149705321, 2.6945606212426694, 1.3395924155424321, 0.6276258637622305, 0.24763369480198288, 0.11845090996352677, 0.03741953574641991, 0.007099132680776952, 0.0005962090703431605, 1.4218491159696393e-05, 1.066387744228418e-05, 3.3326262290076664e-08]"
10000,1,MN (Exact),,0,444692.4702804382,False,0.0005562501028180122,,N/A (Too fast/Unstable),[444692.4702804382]
10000,1,TN (Exact),,26,1.0358485407911406e-06,True,0.3599562500603497,1.517814388762395,Superlinear,"[444692.4702804382, 376374.16657341924, 244292.2956188285, 235308.8855028845, 84335.25095167685, 15480.356009104013, 7255.280917765021, 3229.4606186051933, 1460.9893449372632, 696.9041116308265, 334.24594457955726, 151.93687782885522, 70.06222932985476, 70.43686329485422, 31.076519300983172, 15.439008715376017, 7.401249102720372, 3.175084234291612, 1.5776772586133292, 0.7887087943233515, 0.3850613155799492, 0.19175142611010895, 0.07851188640416294, 0.020879871848942664, 0.002298392305359878, 0.00010268838832757197, 1.0358485407911406e-06]"
10000,1,MN (FD),0.0001,0,444692.4702804382,False,0.0004870421253144741,,N/A (Too fast/Unstable),[444692.4702804382]
10000,1,TN (FD),0.0001,26,3.417860869184479e-07,True,0.5182828749530017,1.5115878195465688,Superlinear,"[444692.4702804382, 376374.16731605364, 244292.29866187478, 235308.90130677508, 84335.2735476562, 15480.356173264508, 7255.280230803557, 3229.460200349729, 1460.9893048445506, 696.9041573099123, 334.24597670047234, 151.93844931735856, 70.06241106046222, 70.43671303677301, 31.075477197186764, 14.477739828505557, 6.937872441779697, 3.171895431642427, 1.5194524357353527, 0.6695031445760443, 0.323199588912463, 0.14862308481683664, 0.056329842538140176, 0.013288272187460459, 0.0015068959895475466, 4.984819557051748e-05, 3.417860869184479e-07]"
10000,1,MN (FD),1e-08,0,444692.4702804382,False,0.00047779083251953125,,N/A (Too fast/Unstable),[444692.4702804382]
10000,1,TN (FD),1e-08,26,5.558579822450286e-08,True,0.5583974998444319,1.4918637715721086,Superlinear,"[444692.4702804382, 376374.1657679118, 244292.29340874724, 235308.86950281926, 84335.22677911069, 15480.355907016048, 7255.281686033021, 3229.4610693340805, 1460.9893931517795, 696.9040575844864, 334.24590409383086, 151.94548807833877, 70.06313223225473, 70.43796998325534, 31.079833778995233, 13.635394245629536, 6.231609229151018, 2.899019265812977, 1.241468987260522, 0.5930067312196735, 0.28001755080510676, 0.12558361231030973, 0.04113260114697315, 0.007625079373702863, 0.0006491491179179515, 1.492443044027466e-05, 5.558579822450286e-08]"
10000,1,MN (FD),1e-12,0,444692.4702804382,False,0.0005670841783285141,,N/A (Too fast/Unstable),[444692.4702804382]
10000,1,TN (FD),1e-12,26,2.093361487328754e-07,True,0.5370020419359207,1.5026178918102515,Superlinear,"[444692.4702804382, 376371.74498499226, 244272.2320342925, 235250.34285845634, 84269.73946660067, 15479.346881692705, 7257.146332884564, 3230.8158311356974, 1461.2133196686482, 696.8354614810974, 334.2633862293581, 145.53724569643808, 63.43437339656854, 63.83998348471705, 29.703216149788812, 14.337291517637368, 6.684792221834599, 3.317739542431152, 1.5582480235679228, 0.7305178572026493, 0.31142020895852185, 0.13636799983309364, 0.049798193055684545, 0.010967809177870236, 0.0011252453174578159, 3.547189757398047e-05, 2.093361487328754e-07]"
10000,2,MN (Exact),,0,442990.0769824221,False,0.00047558266669511795,,N/A (Too fast/Unstable),[442990.0769824221]
10000,2,TN (Exact),,29,8.951736684158745e-07,True,0.3057035827077925,1.4951320538104163,Superlinear,"[442990.0769824221, 395118.4971164628, 301761.3701951633, 331240.42539786804, 312084.33193263406, 175026.04790885406, 41232.12896546133, 46561.516523954044, 20420.350239179286, 8089.072104524302, 14965.359605275033, 2382.441817301352, 1150.5152627206598, 543.3420469036885, 252.06057599124722, 119.73584119434891, 56.458803115975286, 27.38029028430142, 13.300002607101462, 6.2698448175450086, 3.069463737879944, 1.4704134791715828, 0.6958959760390269, 0.34181703049244566, 0.1694557784544244, 0.06754178434597428, 0.01664656306321717, 0.0021086193296292713, 9.647583219177666e-05, 8.951736684158745e-07]"
10000,2,MN (FD),0.0001,0,442990.0769824221,False,0.0004786667414009571,,N/A (Too fast/Unstable),[442990.0769824221]
10000,2,TN (FD),0.0001,29,6.878530204913378e-07,True,0.4263343750499189,1.4964258878329908,Superlinear,"[442990.0769824221, 395118.49776536756, 301761.37355423986, 331240.447418241, 312084.41676025355, 175026.25696245936, 41232.211076600535, 46562.01243353447, 20419.289724023285, 8088.609506934405, 14839.26987649631, 2346.2409435506434, 1147.5784055039785, 548.824488874392, 254.11275343717824, 119.09360622526641, 56.2713876778903, 27.176827887686823, 13.464103738265788, 6.241618285392336, 3.0856973731422066, 1.526885728345904, 0.7142711471430544, 0.324854177584015, 0.16202065561186274, 0.06322651633982745, 0.015355346602908273, 0.001878399085711387, 7.888150494668514e-05, 6.878530204913378e-07]"
10000,2,MN (FD),1e-08,0,442990.0769824221,False,0.0005685421638190746,,N/A (Too fast/Unstable),[442990.0769824221]
10000,2,TN (FD),1e-08,31,5.256016169212405e-06,True,0.6837554578669369,1.9109677060504466,Quadratic,"[442990.0769824221, 395118.4964955346, 301761.3669109267, 331240.40051962034, 312084.23823137156, 175025.81519630895, 41232.04205374177, 46560.89754588768, 20421.579402068808, 8089.648662238153, 15154.530739737136, 2436.5445000953805, 1155.365591997139, 539.1161684185723, 249.7129194581783, 121.14600383936971, 56.85455919507538, 27.676202715098903, 13.285990108352317, 6.229049518845155, 3.0628877843604303, 1.4851435345343105, 0.6512734956760947, 0.26087226003444747, 0.1302211626530183, 0.04619873335009532, 0.00756495884167961, 0.0006440022151710809, 1.6018244920684473e-05, 1.2013693586448883e-05, 1.0511982639463044e-05, 5.256016169212405e-06]"
10000,2,MN (FD),1e-12,0,442990.0769824221,False,0.0005832090973854065,,N/A (Too fast/Unstable),[442990.0769824221]
10000,2,TN (FD),1e-12,38,1.8561606676405734e-05,False,1.0184519169852138,0.8415848778957442,Linear,"[442990.0769824221, 395115.3855727872, 301750.1474720489, 331184.7790157797, 311861.30287463457, 174465.08528957234, 41080.23389658776, 45548.43051598623, 21993.30737243702, 8932.735740410058, 14049.572830730878, 14864.832920074314, 15756.83302487098, 14714.428508440687, 13702.081529249626, 3353.2659584892453, 1552.9456273069713, 629.6589539021005, 333.0787381598868, 161.61621367908373, 70.72327350868864, 34.09896592127871, 15.716336039972987, 7.934883606719703, 5.788926861121899, 2.805662575889517, 1.3848088829726437, 0.6158775455582743, 0.2798888486816821, 0.1362424987839805, 0.047483117705763085, 0.010125656229387919, 0.0009769298827428249, 2.8129274709362616e-05, 2.109701397212237e-05, 2.0437735149516973e-05, 1.9160382558666423e-05, 1.8561623587657308e-05, 1.8561606676405734e-05]"
10000,3,MN (Exact),,0,443826.81924709555,False,0.0005750418640673161,,N/A (Too fast/Unstable),[443826.81924709555]
10000,3,TN (Exact),,32,1.8037013706339176e-06,True,0.36261274991557,1.506786671393044,Superlinear,"[443826.81924709555, 377640.7382102189, 261244.10579950485, 136309.34970306832, 79500.53857369386, 89172.09768199411, 45136.469144603936, 24656.25995878376, 21130.747920011978, 25179.301387750056, 12284.093214852139, 3833.2984161333147, 1433.583350413779, 551.4194393087332, 237.6104612110756, 114.14185740872456, 119.21396988887254, 141.54270535449885, 270.4996307162993, 125.82601371776215, 62.19819418176996, 26.372838985432175, 11.349185188537655, 4.882348805566855, 2.3220506239486935, 0.9301910440362227, 0.4250400739100898, 0.19883049012146295, 0.08279184667607685, 0.022695433752230564, 0.0028995431303709854, 0.00014932617555521026, 1.8037013706339176e-06]"
10000,3,MN (FD),0.0001,0,443826.81924709555,False,0.0004827501252293587,,N/A (Too fast/Unstable),[443826.81924709555]
10000,3,TN (FD),0.0001,34,2.0973628677248624e-05,False,0.7215972919948399,0.530424412366365,Linear,"[443826.81924709555, 377640.73892550915, 261244.10678278925, 136309.35187368363, 79500.55091753656, 89172.10039081857, 45136.49122106383, 24656.157028112153, 21130.280219804117, 25181.212743816268, 12285.726560805155, 3833.5470162114884, 1433.5642582589403, 551.4366403486077, 237.62860526982226, 114.14797002539422, 119.19173588676892, 150.51278471282706, 71.7369097776791, 160.78487457909188, 78.02236819353395, 37.24498074724427, 16.687077511438762, 8.079025579510638, 3.9399837149914987, 1.3918304894001297, 0.6180652671054626, 0.2922972215558501, 0.13428950291921354, 0.046974052800834526, 0.008897072974045213, 0.0008372872861542973, 2.0978910413206186e-05, 2.0973788737645936e-05, 2.0973628677248624e-05]"
10000,3,MN (FD),1e-08,0,443826.81924709555,False,0.00048612523823976517,,N/A (Too fast/Unstable),[443826.81924709555]
